order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_9161,CUST_198,2024-12-27,Media Package,Event Walk-in,64.04,43.17,Completed
ORD_9162,CUST_928,2024-12-04,Event Ticket,Partnership,211.74,124.39,Completed
ORD_9163,CUST_1363,2024-12-04,Partner Offer,Instagram,301.99,137.12,Completed
ORD_9164,CUST_1416,2024-10-24,Creative Studio,Instagram,95.12,46.72,Completed
ORD_9165,CUST_327,2024-02-22,Event Ticket,Referral,472.2,167.7,Completed
ORD_9166,CUST_155,2024-11-28,Workshop,Google Search,255.61,140.3,Refunded
ORD_9167,CUST_927,2025-05-06,Media Package,Google Search,124.65,48.93,Completed
ORD_9168,CUST_1333,2024-06-28,Media Package,Google Search,69.63,36.49,Completed
ORD_9169,CUST_632,2025-03-14,Creative Studio,Event Walk-in,60.4,27.33,Completed
ORD_9170,CUST_354,2025-02-10,Media Package,Google Search,256.44,155.09,Completed
ORD_9171,CUST_984,2024-02-24,Event Ticket,Event Walk-in,316.52,157.61,Completed
ORD_9172,CUST_1376,2025-06-13,Creative Studio,Event Walk-in,227.46,101.2,Completed
ORD_9173,CUST_1248,2024-01-01,Event Ticket,LinkedIn,129.32,59.29,Completed
ORD_9174,CUST_796,2024-04-01,Creative Studio,Instagram,274.15,102.9,Completed
ORD_9175,CUST_490,2024-05-11,Membership,Google Search,316.15,164.74,Completed
ORD_9176,CUST_182,2024-11-23,Media Package,Partnership,395.92,182.26,Completed
ORD_9177,CUST_287,2024-12-14,Event Ticket,Event Walk-in,64.31,36.91,Cancelled
ORD_9178,CUST_393,2025-05-08,Creative Studio,LinkedIn,165.93,86.33,Completed
ORD_9179,CUST_1128,2024-06-13,Media Package,Google Search,396.49,198.98,Completed
ORD_9180,CUST_926,2024-11-15,Event Ticket,Event Walk-in,284.26,87.26,Completed
ORD_9181,CUST_1202,2024-06-20,Event Ticket,Event Walk-in,183.56,118.32,Completed
ORD_9182,CUST_1468,2024-12-28,Event Ticket,LinkedIn,441.71,164.71,Completed
ORD_9183,CUST_277,2024-09-08,Membership,Partnership,41.31,26.47,Refunded
ORD_9184,CUST_889,2024-03-19,Event Ticket,Event Walk-in,444.76,229.66,Completed
ORD_9185,CUST_467,2025-06-22,Media Package,Instagram,55.78,21.58,Completed
ORD_9186,CUST_1479,2025-06-17,Event Ticket,Instagram,387.81,262.53,Completed
ORD_9187,CUST_715,2024-12-23,Partner Offer,Event Walk-in,277.56,140.93,Refunded
ORD_9188,CUST_916,2024-07-12,Media Package,TikTok,116.93,76.34,Completed
ORD_9189,CUST_849,2024-02-12,Membership,TikTok,334.69,161.39,Completed
ORD_9190,CUST_412,2024-03-08,Media Package,Event Walk-in,237.46,126.26,Completed
ORD_9191,CUST_508,2025-01-28,Event Ticket,Instagram,128.0,62.45,Completed
ORD_9192,CUST_1492,2024-08-24,Event Ticket,Instagram,38.58,16.46,Completed
ORD_9193,CUST_1410,2024-10-25,Membership,Event Walk-in,454.33,217.2,Completed
ORD_9194,CUST_1028,2024-11-04,Membership,Instagram,377.74,196.42,Completed
ORD_9195,CUST_874,2025-03-16,Event Ticket,TikTok,352.72,206.04,Completed
ORD_9196,CUST_964,2024-01-17,Media Package,TikTok,470.03,224.89,Refunded
ORD_9197,CUST_634,2024-03-30,Membership,Event Walk-in,55.36,21.76,Refunded
ORD_9198,CUST_511,2024-02-19,Workshop,Instagram,247.65,168.38,Completed
ORD_9199,CUST_964,2024-03-09,Event Ticket,TikTok,216.26,95.76,Completed
ORD_9200,CUST_1094,2025-03-01,Media Package,Event Walk-in,185.21,73.51,Cancelled
ORD_9201,CUST_1070,2025-02-27,Media Package,TikTok,163.28,53.78,Completed
ORD_9202,CUST_608,2025-04-19,Media Package,Event Walk-in,272.84,144.24,Refunded
ORD_9203,CUST_1043,2024-12-16,Workshop,Instagram,107.62,33.14,Completed
ORD_9204,CUST_666,2024-11-14,Creative Studio,LinkedIn,55.77,38.65,Completed
ORD_9205,CUST_843,2024-02-29,Membership,Partnership,243.55,150.2,Refunded
ORD_9206,CUST_1249,2025-05-31,Event Ticket,Google Search,258.71,107.26,Completed
ORD_9207,CUST_487,2024-09-13,Membership,TikTok,260.72,105.93,Completed
ORD_9208,CUST_1043,2024-04-23,Event Ticket,Instagram,51.09,20.79,Completed
ORD_9209,CUST_1241,2025-01-25,Media Package,Instagram,120.27,54.39,Completed
ORD_9210,CUST_288,2025-01-15,Membership,Google Search,262.85,158.96,Completed
ORD_9211,CUST_103,2024-05-18,Membership,Instagram,216.35,118.82,Completed
ORD_9212,CUST_661,2024-03-25,Membership,TikTok,405.17,217.74,Completed
ORD_9213,CUST_101,2024-03-12,Creative Studio,Instagram,401.7,260.9,Completed
ORD_9214,CUST_679,2024-11-18,Creative Studio,LinkedIn,285.01,108.17,Completed
ORD_9215,CUST_476,2025-04-20,Event Ticket,TikTok,48.34,21.12,Completed
ORD_9216,CUST_968,2024-01-18,Creative Studio,Instagram,342.32,153.6,Completed
ORD_9217,CUST_144,2025-03-08,Event Ticket,Event Walk-in,299.35,124.18,Completed
ORD_9218,CUST_1273,2024-04-18,Creative Studio,TikTok,306.98,138.22,Cancelled
ORD_9219,CUST_1171,2024-10-31,Creative Studio,Referral,392.33,218.5,Completed
ORD_9220,CUST_420,2025-03-23,Event Ticket,Instagram,44.12,24.08,Refunded
ORD_9221,CUST_1441,2025-03-06,Partner Offer,TikTok,48.39,19.13,Completed
ORD_9222,CUST_1071,2024-09-07,Workshop,Instagram,387.25,255.39,Completed
ORD_9223,CUST_837,2024-05-19,Media Package,LinkedIn,386.29,187.52,Refunded
ORD_9224,CUST_1331,2025-04-09,Membership,TikTok,451.78,143.63,Completed
ORD_9225,CUST_297,2024-10-15,Event Ticket,Instagram,62.42,28.67,Completed
ORD_9226,CUST_634,2025-05-04,Partner Offer,Event Walk-in,378.36,166.71,Completed
ORD_9227,CUST_880,2024-02-04,Event Ticket,TikTok,438.77,233.76,Completed
ORD_9228,CUST_157,2025-01-04,Media Package,LinkedIn,48.12,20.4,Completed
ORD_9229,CUST_1365,2025-04-18,Workshop,LinkedIn,396.8,193.99,Completed
ORD_9230,CUST_610,2024-07-04,Media Package,Instagram,214.58,144.49,Completed
ORD_9231,CUST_803,2024-03-27,Media Package,LinkedIn,237.32,99.63,Refunded
ORD_9232,CUST_208,2024-11-03,Corporate Package,Instagram,337.14,127.09,Completed
ORD_9233,CUST_964,2024-03-25,Creative Studio,TikTok,386.78,248.41,Completed
ORD_9234,CUST_936,2024-03-09,Workshop,Google Search,293.81,144.36,Completed
ORD_9235,CUST_262,2024-10-09,Creative Studio,Instagram,156.03,106.67,Completed
ORD_9236,CUST_784,2024-10-27,Partner Offer,TikTok,392.62,172.16,Completed
ORD_9237,CUST_522,2024-11-25,Event Ticket,Instagram,139.8,52.05,Completed
ORD_9238,CUST_1440,2024-01-07,Event Ticket,Instagram,231.64,74.42,Completed
ORD_9239,CUST_710,2025-01-14,Event Ticket,Instagram,109.82,64.18,Refunded
ORD_9240,CUST_394,2025-06-22,Creative Studio,Partnership,184.37,95.54,Completed
ORD_9241,CUST_1208,2024-12-04,Membership,Event Walk-in,473.74,256.05,Refunded
ORD_9242,CUST_912,2024-03-11,Media Package,Partnership,261.26,172.39,Completed
ORD_9243,CUST_40,2025-05-14,Media Package,Event Walk-in,435.6,203.7,Completed
ORD_9244,CUST_1324,2024-02-16,Event Ticket,Instagram,276.32,147.56,Completed
ORD_9245,CUST_1237,2025-01-19,Media Package,Instagram,141.37,91.27,Completed
ORD_9246,CUST_318,2024-08-21,Creative Studio,Instagram,340.98,203.26,Completed
ORD_9247,CUST_309,2024-12-17,Partner Offer,Event Walk-in,175.23,79.95,Completed
ORD_9248,CUST_1487,2025-05-30,Media Package,Partnership,84.54,57.52,Completed
ORD_9249,CUST_1486,2024-11-13,Media Package,Event Walk-in,445.31,193.59,Completed
ORD_9250,CUST_185,2024-02-03,Workshop,Instagram,399.92,216.73,Completed
ORD_9251,CUST_1144,2024-10-03,Media Package,Instagram,386.64,253.4,Completed
ORD_9252,CUST_1112,2024-09-11,Event Ticket,Partnership,226.4,71.15,Completed
ORD_9253,CUST_1270,2024-11-01,Event Ticket,LinkedIn,182.55,77.35,Completed
ORD_9254,CUST_969,2024-05-10,Workshop,Instagram,178.08,116.19,Completed
ORD_9255,CUST_1435,2025-01-29,Corporate Package,TikTok,286.4,165.76,Completed
ORD_9256,CUST_104,2024-11-27,Corporate Package,Partnership,268.94,113.4,Completed
ORD_9257,CUST_1425,2024-10-22,Media Package,Event Walk-in,301.88,95.66,Completed
ORD_9258,CUST_575,2024-07-25,Corporate Package,Event Walk-in,203.09,130.4,Completed
ORD_9259,CUST_1125,2025-02-13,Media Package,Event Walk-in,28.61,13.52,Refunded
ORD_9260,CUST_1438,2024-12-12,Partner Offer,TikTok,382.99,213.42,Cancelled
ORD_9261,CUST_1175,2024-02-23,Creative Studio,Google Search,43.76,26.4,Refunded
ORD_9262,CUST_808,2025-06-17,Partner Offer,Event Walk-in,438.67,248.38,Completed
ORD_9263,CUST_467,2025-01-02,Workshop,Instagram,469.93,313.21,Completed
ORD_9264,CUST_1044,2024-11-28,Creative Studio,Google Search,20.59,10.32,Completed
ORD_9265,CUST_607,2025-03-02,Event Ticket,Instagram,483.85,158.56,Completed
ORD_9266,CUST_414,2024-11-04,Partner Offer,LinkedIn,310.44,206.18,Completed
ORD_9267,CUST_853,2025-03-06,Partner Offer,LinkedIn,432.05,278.73,Completed
ORD_9268,CUST_102,2024-09-13,Creative Studio,Instagram,440.9,270.16,Completed
ORD_9269,CUST_615,2025-01-14,Creative Studio,Instagram,228.42,72.55,Completed
ORD_9270,CUST_1209,2024-04-29,Corporate Package,Instagram,97.22,34.09,Completed
ORD_9271,CUST_532,2024-07-31,Media Package,Instagram,302.34,126.0,Completed
ORD_9272,CUST_143,2024-07-11,Membership,LinkedIn,261.95,182.63,Completed
ORD_9273,CUST_1119,2025-01-15,Partner Offer,TikTok,215.93,144.4,Completed
ORD_9274,CUST_1455,2025-01-17,Creative Studio,Event Walk-in,231.35,124.57,Completed
ORD_9275,CUST_848,2024-05-11,Event Ticket,LinkedIn,133.72,87.97,Completed
ORD_9276,CUST_1357,2025-03-15,Partner Offer,Instagram,440.58,224.95,Completed
ORD_9277,CUST_487,2024-11-15,Media Package,TikTok,451.72,254.05,Completed
ORD_9278,CUST_1114,2025-02-01,Media Package,Event Walk-in,441.52,279.48,Completed
ORD_9279,CUST_1193,2025-06-22,Media Package,Instagram,348.0,165.37,Completed
ORD_9280,CUST_554,2025-06-03,Media Package,Partnership,385.91,238.65,Cancelled
ORD_9281,CUST_1273,2024-07-21,Event Ticket,TikTok,243.67,113.18,Completed
ORD_9282,CUST_599,2024-08-17,Event Ticket,TikTok,430.69,289.26,Completed
ORD_9283,CUST_627,2024-02-22,Membership,TikTok,139.13,55.58,Completed
ORD_9284,CUST_580,2024-07-06,Membership,Instagram,286.97,86.6,Completed
ORD_9285,CUST_493,2024-03-21,Creative Studio,TikTok,58.48,31.48,Completed
ORD_9286,CUST_202,2024-01-05,Partner Offer,Instagram,117.83,64.26,Completed
ORD_9287,CUST_557,2024-10-15,Creative Studio,Google Search,485.17,255.26,Refunded
ORD_9288,CUST_207,2024-01-11,Event Ticket,Instagram,49.09,31.41,Completed
ORD_9289,CUST_143,2024-04-20,Workshop,LinkedIn,154.47,86.7,Completed
ORD_9290,CUST_579,2025-05-29,Corporate Package,TikTok,263.72,127.47,Completed
ORD_9291,CUST_1110,2024-01-18,Corporate Package,Event Walk-in,263.47,141.11,Completed
ORD_9292,CUST_1422,2024-12-20,Membership,Google Search,360.32,165.75,Completed
ORD_9293,CUST_872,2025-03-06,Workshop,Google Search,199.35,99.82,Completed
ORD_9294,CUST_672,2024-01-13,Creative Studio,Event Walk-in,292.97,108.66,Completed
ORD_9295,CUST_1355,2025-04-26,Membership,Event Walk-in,251.37,158.96,Completed
ORD_9296,CUST_1291,2025-05-17,Media Package,TikTok,54.99,38.03,Completed
ORD_9297,CUST_258,2024-10-23,Event Ticket,TikTok,142.85,46.75,Completed
ORD_9298,CUST_664,2024-11-12,Workshop,LinkedIn,272.87,143.03,Completed
ORD_9299,CUST_639,2024-11-01,Corporate Package,Partnership,57.82,30.39,Completed
ORD_9300,CUST_1432,2024-02-06,Membership,Partnership,327.8,108.06,Completed
ORD_9301,CUST_804,2025-04-25,Membership,TikTok,412.27,144.31,Completed
ORD_9302,CUST_143,2024-05-10,Creative Studio,LinkedIn,278.34,103.08,Completed
ORD_9303,CUST_1411,2025-03-31,Creative Studio,Referral,23.12,12.79,Completed
ORD_9304,CUST_1201,2025-01-25,Membership,LinkedIn,48.3,26.48,Completed
ORD_9305,CUST_743,2024-05-10,Media Package,Event Walk-in,372.7,133.52,Completed
ORD_9306,CUST_1228,2024-12-15,Corporate Package,TikTok,75.85,31.68,Completed
ORD_9307,CUST_973,2025-06-11,Media Package,Google Search,48.86,34.09,Completed
ORD_9308,CUST_684,2024-09-05,Corporate Package,Partnership,66.39,31.43,Completed
ORD_9309,CUST_294,2025-03-15,Corporate Package,Instagram,286.82,148.31,Completed
ORD_9310,CUST_320,2024-12-03,Media Package,Instagram,45.34,26.7,Cancelled
ORD_9311,CUST_289,2024-05-22,Media Package,Partnership,284.64,133.2,Completed
ORD_9312,CUST_1262,2024-07-23,Partner Offer,Event Walk-in,352.76,240.23,Cancelled
ORD_9313,CUST_109,2024-03-06,Media Package,Partnership,154.69,73.01,Completed
ORD_9314,CUST_440,2024-06-16,Media Package,Partnership,73.67,40.78,Completed
ORD_9315,CUST_626,2025-05-11,Workshop,Event Walk-in,43.6,25.64,Completed
ORD_9316,CUST_1162,2024-08-02,Media Package,LinkedIn,221.44,76.34,Completed
ORD_9317,CUST_11,2025-02-06,Membership,Instagram,392.77,155.45,Completed
ORD_9318,CUST_1065,2024-11-07,Media Package,Partnership,415.5,133.28,Completed
ORD_9319,CUST_1472,2024-09-09,Event Ticket,Instagram,347.13,112.25,Cancelled
ORD_9320,CUST_43,2024-11-30,Media Package,Partnership,452.11,187.83,Completed
ORD_9321,CUST_1234,2024-01-11,Membership,Referral,73.34,42.09,Cancelled
ORD_9322,CUST_808,2025-05-18,Media Package,Event Walk-in,454.87,249.52,Completed
ORD_9323,CUST_1131,2024-10-11,Partner Offer,Instagram,141.67,62.74,Completed
ORD_9324,CUST_989,2024-08-18,Media Package,Instagram,145.25,83.38,Completed
ORD_9325,CUST_1386,2024-07-21,Media Package,Event Walk-in,336.3,107.3,Completed
ORD_9326,CUST_900,2024-07-24,Event Ticket,TikTok,156.84,107.09,Completed
ORD_9327,CUST_1087,2024-12-17,Event Ticket,LinkedIn,280.27,166.12,Completed
ORD_9328,CUST_267,2024-12-03,Creative Studio,Event Walk-in,57.58,21.56,Completed
ORD_9329,CUST_169,2024-12-16,Event Ticket,TikTok,81.42,50.7,Completed
ORD_9330,CUST_103,2024-09-12,Event Ticket,Instagram,342.71,188.57,Completed
ORD_9331,CUST_186,2025-04-10,Media Package,TikTok,187.72,71.06,Completed
ORD_9332,CUST_921,2024-03-09,Event Ticket,LinkedIn,290.06,153.76,Refunded
ORD_9333,CUST_759,2025-02-11,Creative Studio,Instagram,387.04,132.38,Completed
ORD_9334,CUST_606,2024-10-26,Workshop,Event Walk-in,146.24,50.19,Completed
ORD_9335,CUST_346,2025-05-27,Creative Studio,TikTok,221.98,122.1,Completed
ORD_9336,CUST_799,2025-06-01,Membership,Event Walk-in,154.28,100.0,Completed
ORD_9337,CUST_188,2024-06-22,Partner Offer,Partnership,22.16,8.68,Refunded
ORD_9338,CUST_860,2024-03-16,Creative Studio,Google Search,261.15,173.31,Completed
ORD_9339,CUST_244,2025-04-23,Creative Studio,Instagram,345.54,131.77,Completed
ORD_9340,CUST_996,2024-04-01,Membership,Partnership,475.4,164.39,Completed
ORD_9341,CUST_841,2025-02-22,Corporate Package,TikTok,391.29,138.37,Completed
ORD_9342,CUST_260,2024-12-20,Event Ticket,TikTok,430.67,282.65,Refunded
ORD_9343,CUST_479,2024-06-19,Partner Offer,LinkedIn,87.5,60.8,Completed
ORD_9344,CUST_491,2025-01-31,Event Ticket,Event Walk-in,345.86,200.39,Completed
ORD_9345,CUST_1122,2024-12-01,Media Package,Event Walk-in,383.28,238.09,Completed
ORD_9346,CUST_1415,2024-01-25,Corporate Package,Google Search,374.38,217.35,Cancelled
ORD_9347,CUST_52,2024-11-08,Media Package,LinkedIn,476.09,185.05,Completed
ORD_9348,CUST_1369,2024-10-30,Membership,LinkedIn,318.44,192.61,Refunded
ORD_9349,CUST_84,2024-09-19,Workshop,Event Walk-in,124.79,57.61,Completed
ORD_9350,CUST_1039,2025-05-06,Corporate Package,LinkedIn,371.52,114.84,Cancelled
ORD_9351,CUST_251,2025-02-08,Event Ticket,TikTok,367.86,151.9,Refunded
ORD_9352,CUST_260,2025-03-23,Creative Studio,TikTok,327.04,126.12,Completed
ORD_9353,CUST_1183,2024-02-04,Media Package,TikTok,492.68,313.73,Completed
ORD_9354,CUST_1127,2024-04-02,Media Package,Instagram,120.93,57.14,Completed
ORD_9355,CUST_217,2025-02-13,Workshop,TikTok,243.5,93.13,Completed
ORD_9356,CUST_1287,2024-05-25,Partner Offer,Event Walk-in,371.28,171.63,Completed
ORD_9357,CUST_103,2025-01-08,Partner Offer,Instagram,44.38,19.86,Completed
ORD_9358,CUST_944,2024-07-11,Creative Studio,Instagram,459.78,230.53,Completed
ORD_9359,CUST_801,2024-04-29,Media Package,LinkedIn,444.11,174.46,Completed
ORD_9360,CUST_749,2024-06-06,Media Package,Instagram,209.81,82.34,Completed
ORD_9361,CUST_168,2025-01-27,Event Ticket,Event Walk-in,260.73,80.74,Completed
ORD_9362,CUST_326,2024-08-23,Creative Studio,LinkedIn,255.15,78.37,Completed
ORD_9363,CUST_928,2025-05-19,Media Package,Partnership,66.28,42.58,Cancelled
ORD_9364,CUST_1176,2025-03-24,Event Ticket,Event Walk-in,372.31,183.93,Completed
ORD_9365,CUST_852,2024-01-30,Partner Offer,Event Walk-in,394.78,132.09,Refunded
ORD_9366,CUST_1055,2024-08-07,Media Package,TikTok,61.3,30.99,Completed
ORD_9367,CUST_786,2024-03-09,Event Ticket,Event Walk-in,168.09,107.77,Completed
ORD_9368,CUST_718,2025-03-13,Creative Studio,TikTok,466.6,243.04,Completed
ORD_9369,CUST_670,2024-08-13,Creative Studio,TikTok,440.8,138.56,Refunded
ORD_9370,CUST_85,2024-07-23,Media Package,Partnership,488.2,315.04,Completed
ORD_9371,CUST_1102,2024-09-13,Media Package,Instagram,416.69,247.51,Cancelled
ORD_9372,CUST_847,2025-01-19,Creative Studio,TikTok,96.35,60.19,Completed
ORD_9373,CUST_1310,2025-04-16,Media Package,TikTok,208.87,71.03,Completed
ORD_9374,CUST_496,2024-01-03,Creative Studio,Google Search,386.0,149.92,Completed
ORD_9375,CUST_1460,2024-11-29,Media Package,Event Walk-in,342.74,230.01,Completed
ORD_9376,CUST_1402,2024-07-17,Media Package,Event Walk-in,205.93,122.16,Completed
ORD_9377,CUST_706,2024-02-04,Creative Studio,Event Walk-in,36.97,12.56,Completed
ORD_9378,CUST_1274,2025-04-06,Membership,LinkedIn,135.15,91.66,Completed
ORD_9379,CUST_765,2025-02-05,Membership,Event Walk-in,21.4,14.25,Completed
ORD_9380,CUST_451,2024-12-15,Membership,Event Walk-in,58.16,23.52,Completed
ORD_9381,CUST_1456,2025-06-29,Media Package,Referral,229.87,149.75,Cancelled
ORD_9382,CUST_346,2024-02-21,Workshop,TikTok,473.23,266.97,Completed
ORD_9383,CUST_300,2025-05-29,Creative Studio,Google Search,295.45,170.25,Completed
ORD_9384,CUST_581,2024-06-13,Creative Studio,Instagram,144.13,44.2,Cancelled
ORD_9385,CUST_150,2024-05-19,Partner Offer,Instagram,192.96,72.16,Completed
ORD_9386,CUST_1412,2025-03-08,Corporate Package,LinkedIn,488.42,195.84,Completed
ORD_9387,CUST_12,2024-11-19,Membership,Google Search,217.3,89.89,Completed
ORD_9388,CUST_582,2025-06-04,Corporate Package,Partnership,298.1,120.28,Completed
ORD_9389,CUST_512,2024-12-01,Media Package,Event Walk-in,365.22,159.71,Completed
ORD_9390,CUST_403,2024-04-02,Workshop,Google Search,101.23,48.69,Completed
ORD_9391,CUST_1336,2024-11-19,Media Package,Instagram,77.28,37.68,Completed
ORD_9392,CUST_913,2024-01-14,Event Ticket,Instagram,184.64,57.84,Completed
ORD_9393,CUST_498,2024-02-26,Partner Offer,Partnership,80.96,29.91,Refunded
ORD_9394,CUST_353,2025-04-06,Membership,Partnership,254.39,130.0,Completed
ORD_9395,CUST_1177,2024-11-23,Membership,Instagram,271.75,162.25,Completed
ORD_9396,CUST_518,2024-08-25,Media Package,Google Search,382.09,189.25,Completed
ORD_9397,CUST_1098,2024-10-16,Membership,Instagram,305.62,117.52,Completed
ORD_9398,CUST_278,2024-08-25,Workshop,TikTok,148.74,95.05,Completed
ORD_9399,CUST_1320,2024-02-03,Media Package,Partnership,33.41,17.87,Completed
ORD_9400,CUST_695,2024-08-03,Event Ticket,Instagram,215.16,129.21,Completed
ORD_9401,CUST_208,2025-01-22,Media Package,Instagram,53.38,18.49,Completed
ORD_9402,CUST_1013,2024-05-26,Event Ticket,Event Walk-in,323.66,213.85,Cancelled
ORD_9403,CUST_1090,2024-12-24,Membership,Instagram,241.85,109.08,Refunded
ORD_9404,CUST_1484,2024-09-16,Media Package,Google Search,167.37,91.86,Completed
ORD_9405,CUST_1295,2025-01-02,Media Package,Event Walk-in,296.71,162.75,Completed
ORD_9406,CUST_1115,2024-02-12,Membership,LinkedIn,57.82,25.16,Completed
ORD_9407,CUST_972,2024-11-03,Corporate Package,Referral,297.52,116.72,Completed
ORD_9408,CUST_90,2024-10-27,Event Ticket,TikTok,54.15,37.5,Completed
ORD_9409,CUST_984,2024-03-05,Workshop,Event Walk-in,173.32,118.2,Completed
ORD_9410,CUST_602,2025-04-04,Media Package,TikTok,207.55,77.74,Completed
ORD_9411,CUST_977,2024-02-07,Media Package,Instagram,138.23,85.84,Completed
ORD_9412,CUST_1429,2024-05-22,Membership,Instagram,373.72,198.69,Completed
ORD_9413,CUST_290,2025-04-03,Media Package,Event Walk-in,423.22,262.3,Cancelled
ORD_9414,CUST_1035,2025-02-02,Corporate Package,Referral,330.67,138.77,Completed
ORD_9415,CUST_711,2025-01-31,Corporate Package,Event Walk-in,160.32,54.85,Completed
ORD_9416,CUST_686,2025-06-20,Media Package,TikTok,485.83,149.64,Completed
ORD_9417,CUST_77,2024-03-13,Corporate Package,TikTok,48.51,20.2,Completed
ORD_9418,CUST_223,2024-11-13,Event Ticket,Instagram,66.73,38.77,Completed
ORD_9419,CUST_1286,2025-04-26,Media Package,TikTok,319.69,178.36,Completed
ORD_9420,CUST_1074,2024-10-20,Membership,Instagram,123.83,69.32,Completed
ORD_9421,CUST_1220,2024-07-18,Event Ticket,Instagram,300.79,134.91,Completed
ORD_9422,CUST_1268,2024-07-20,Creative Studio,Event Walk-in,466.51,211.28,Completed
ORD_9423,CUST_2,2024-07-28,Media Package,Google Search,126.23,49.43,Refunded
ORD_9424,CUST_1061,2025-04-03,Media Package,TikTok,238.02,95.96,Completed
ORD_9425,CUST_187,2025-01-26,Membership,LinkedIn,152.78,103.1,Completed
ORD_9426,CUST_409,2024-01-05,Media Package,LinkedIn,422.17,286.0,Completed
ORD_9427,CUST_675,2024-11-12,Media Package,Instagram,31.02,16.53,Completed
ORD_9428,CUST_542,2024-04-30,Membership,Instagram,89.11,59.86,Completed
ORD_9429,CUST_328,2024-04-17,Event Ticket,TikTok,46.49,24.82,Completed
ORD_9430,CUST_1223,2025-02-28,Event Ticket,TikTok,319.99,164.34,Completed
ORD_9431,CUST_960,2025-04-04,Creative Studio,Referral,281.95,161.51,Completed
ORD_9432,CUST_958,2024-03-14,Media Package,TikTok,463.32,159.18,Cancelled
ORD_9433,CUST_717,2024-05-18,Workshop,Partnership,312.79,96.31,Refunded
